"YEAR","MONTH","DAY","AVG_TSFC_F","MAX_TSFC_F","MIN_TSFC_F","AVG_TDEW_F","MAX_TDEW_F","MIN_TDEW_F","AVG_RH_PCT","MAX_RH_PCT","MIN_RH_PCT","AVG_CLDCOV_PCT","MAX_CLDCOV_PCT","MIN_CLDCOV_PCT","AVG_TAPP_F","MAX_TAPP_F","MIN_TAPP_F","TOT_PCPPREVHR_IN","AVG_SPD_MPH","MAX_SPD_MPH","MIN_SPD_MPH","AVG_TSFC_F_DIFF1","MAX_TSFC_F_DIFF1","MIN_TSFC_F_DIFF1","AVG_TDEW_F_DIFF1","MAX_TDEW_F_DIFF1","MIN_TDEW_F_DIFF1","AVG_RH_PCT_DIFF1","MAX_RH_PCT_DIFF1","MIN_RH_PCT_DIFF1","AVG_CLDCOV_PCT_DIFF1","MAX_CLDCOV_PCT_DIFF1","MIN_CLDCOV_PCT_DIFF1","AVG_TAPP_F_DIFF1","MAX_TAPP_F_DIFF1","MIN_TAPP_F_DIFF1","TOT_PCPPREVHR_IN_DIFF1","AVG_SPD_MPH_DIFF1","MAX_SPD_MPH_DIFF1","MIN_SPD_MPH_DIFF1","AVG_TSFC_F_DIFF2","MAX_TSFC_F_DIFF2","MIN_TSFC_F_DIFF2","AVG_TDEW_F_DIFF2","MAX_TDEW_F_DIFF2","MIN_TDEW_F_DIFF2","AVG_RH_PCT_DIFF2","MAX_RH_PCT_DIFF2","MIN_RH_PCT_DIFF2","AVG_CLDCOV_PCT_DIFF2","MAX_CLDCOV_PCT_DIFF2","MIN_CLDCOV_PCT_DIFF2","AVG_TAPP_F_DIFF2","MAX_TAPP_F_DIFF2","MIN_TAPP_F_DIFF2","TOT_PCPPREVHR_IN_DIFF2","AVG_SPD_MPH_DIFF2","MAX_SPD_MPH_DIFF2","MIN_SPD_MPH_DIFF2"
2012,9,27,58.78,66.2,48.2,44.52,48.1,39.1,60,81,43,70,98,32,57.49,66.2,45.7,0,8,13,5,-4.35,-1.8,-9,-7.64,-12.6,-3.6,-8,-13,-6,1,-2,26,-4.73,-1.8,-8.2,0,-2,-2,2,-6.67,-10.8,-7.2,-5.86,-12.6,1.7,1,-7,-1,25,15,31,-8.22,-11.8,-7.3,0,0,-1,0
2012,9,28,59.15,66.2,51.8,47.95,53.5,44.5,67,77,49,37,100,0,57.76,66.1,49.9,0.01,9,18,2,0.37,0,3.6,3.43,5.4,5.4,7,-4,6,-33,2,-32,0.27,-0.1,4.2,0.01,1,5,-3,-3.98,-1.8,-5.4,-4.21,-7.2,1.8,-1,-17,0,-32,0,-6,-4.46,-1.9,-4,0.01,-1,3,-1
2012,9,29,62.23,78.8,50,45.45,51.7,39.3,58,82,24,20,100,0,61.51,78.8,47.3,0,7,14,3,3.08,12.6,-1.8,-2.5,-1.8,-5.2,-9,5,-25,-17,0,0,3.75,12.7,-2.6,-0.01,-2,-4,1,3.45,12.6,1.8,0.93,3.6,0.2,-2,1,-19,-50,2,-32,4.02,12.6,1.6,0,-1,1,-2
2012,9,30,59,64.4,51.8,46.03,51.7,39.2,64,87,39,17,75,0,57.72,64,48.9,0,8,15,3,-3.23,-14.4,1.8,0.58,0,-0.1,6,5,15,-3,-25,0,-3.79,-14.8,1.6,0,1,1,0,-0.15,-1.8,0,-1.92,-1.8,-5.3,-3,10,-10,-20,-25,0,-0.04,-2.1,-1,-0.01,-1,-3,1
2012,10,1,58.77,64.4,50,45.1,49.2,41,62,82,42,97,100,92,57.82,64.3,45.8,0,6,12,0,-0.23,0,-1.8,-0.93,-2.5,1.8,-2,-5,3,80,25,92,0.1,0.3,-3.1,0,-2,-3,-3,-3.46,-14.4,0,-0.35,-2.5,1.7,4,0,18,77,0,92,-3.69,-14.5,-1.5,0,-1,-2,-3
2012,10,2,64.7,69.8,60.8,49.32,58.5,44.6,58,82,40,62,100,4,64.09,69.8,59.6,0,11,17,6,5.93,5.4,10.8,4.22,9.3,3.6,-4,0,-2,-35,0,-88,6.27,5.5,13.8,0,5,5,6,5.7,5.4,9,3.29,6.8,5.4,-6,-5,1,45,25,4,6.37,5.8,10.7,0,3,2,3
2012,10,3,63.8,68,60.8,56.67,59.3,55.3,78,90,64,99,100,96,63.64,68,60.8,0.24,7,12,3,-0.9,-1.8,0,7.35,0.8,10.7,20,8,24,37,0,92,-0.45,-1.8,1.2,0.24,-4,-5,-3,5.03,3.6,10.8,11.57,10.1,14.3,16,8,22,2,0,4,5.82,3.7,15,0.24,1,0,3
2012,10,4,64.1,80.6,53.6,50.98,53.6,40.9,64,82,39,61,100,2,63.37,80.6,49.8,0.31,12,20,5,0.3,12.6,-7.2,-5.69,-5.7,-14.4,-14,-8,-25,-38,0,-94,-0.27,12.6,-11,0.07,5,8,2,-0.6,10.8,-7.2,1.66,-4.9,-3.7,6,0,-1,-1,0,-2,-0.72,10.8,-9.8,0.31,1,3,-1
2012,10,5,47.3,51.8,42.8,30.49,39.1,21.2,52,62,36,52,99,6,42.65,49.9,36.5,0.1,10,16,6,-16.8,-28.8,-10.8,-20.49,-14.5,-19.7,-12,-20,-3,-9,-1,4,-20.72,-30.7,-13.3,-0.21,-2,-4,1,-16.5,-16.2,-18,-26.18,-20.2,-34.1,-26,-28,-28,-47,-1,-90,-20.99,-18.1,-24.3,-0.14,3,4,3
2012,10,6,43.63,48.2,35.6,25.9,26.5,22.9,50,65,43,39,100,0,38.74,44.6,29.2,0,9,13,5,-3.67,-3.6,-7.2,-4.59,-12.6,1.7,-2,3,7,-13,1,-6,-3.91,-5.3,-7.3,-0.1,-1,-3,-1,-20.47,-32.4,-18,-25.08,-27.1,-18,-14,-17,4,-22,0,-2,-24.63,-36,-20.6,-0.31,-3,-7,0
2012,10,7,44.6,50,39.2,23.77,28.3,17.6,45,65,29,61,100,0,40.92,47.8,34.2,0,7,14,3,0.97,1.8,3.6,-2.13,1.8,-5.3,-5,0,-14,22,0,0,2.18,3.2,5,0,-2,1,-2,-2.7,-1.8,-3.6,-6.72,-10.8,-3.6,-7,3,-7,9,1,-6,-1.73,-2.1,-2.3,-0.1,-3,-2,-3
2012,10,8,48.28,59,35.6,26.63,30.2,24.7,44,64,29,3,27,0,44.33,56,30.7,0,10,18,5,3.68,9,-3.6,2.86,1.9,7.1,-1,-1,0,-58,-73,0,3.41,8.2,-3.5,0,3,4,2,4.65,10.8,0,0.73,3.7,1.8,-6,-1,-14,-36,-73,0,5.59,11.4,1.5,0,1,5,0
2012,10,9,54.35,66.2,42.8,36.14,40.9,30.1,52,87,32,72,100,24,50.86,65.1,38.8,0.17,13,22,6,6.07,7.2,7.2,9.51,10.7,5.4,8,23,3,69,73,24,6.53,9.1,8.1,0.17,3,4,1,9.75,16.2,3.6,12.37,12.6,12.5,7,22,3,11,0,24,9.94,17.3,4.6,0.17,6,8,3
2012,10,10,45.32,51.8,39.2,30.12,39.1,23,58,87,34,19,100,1,40.23,47.2,31.6,0,11,21,3,-9.03,-14.4,-3.6,-6.02,-1.8,-7.1,6,0,2,-53,0,-23,-10.63,-17.9,-7.2,-0.17,-2,-1,-3,-2.96,-7.2,3.6,3.49,8.9,-1.7,14,23,5,16,73,1,-4.1,-8.8,0.9,0,1,3,-2
2012,10,11,52.38,66.2,39.2,31.93,39.1,25.6,48,70,28,14,64,0,48.78,64.9,33.6,0,12,20,5,7.06,14.4,0,1.81,0,2.6,-10,-17,-6,-5,-36,-1,8.55,17.7,2,0,1,-1,2,-1.97,0,-3.6,-4.21,-1.8,-4.5,-4,-17,-4,-58,-36,-24,-2.08,-0.2,-5.2,-0.17,-1,-2,-1
2012,10,12,48.28,53.6,41,31.33,39.1,24.8,52,71,40,27,99,0,44.3,50.7,35.2,0,9,16,3,-4.1,-12.6,1.8,-0.6,0,-0.8,4,1,12,13,35,0,-4.48,-14.2,1.6,0,-3,-4,-2,2.96,1.8,1.8,1.21,0,1.8,-6,-16,6,8,-1,-1,4.07,3.5,3.6,0,-2,-5,0
2012,10,13,56.9,66.2,46.4,47.51,62.5,24.8,72,88,40,100,100,100,54.5,65.7,42.9,0.43,11,15,6,8.62,12.6,5.4,16.18,23.4,0,20,17,0,73,1,100,10.2,15,7.7,0.43,2,-1,3,4.52,0,7.2,15.58,23.4,-0.8,24,18,12,86,36,100,5.72,0.8,9.3,0.43,-1,-5,1
2012,10,14,61.69,69.8,48.2,56.45,62.7,42.7,83,94,64,97,100,84,59.93,69.8,43.7,1.35,13,22,6,4.79,3.6,1.8,8.94,0.2,17.9,11,6,24,-3,0,-16,5.43,4.1,0.8,0.92,2,7,0,13.41,16.2,7.2,25.12,23.6,17.9,31,23,24,70,1,84,15.63,19.1,8.5,1.35,4,6,3
2012,10,15,50.78,59,46.4,39.8,46.8,35.6,67,87,41,62,100,21,47.59,56.8,40.7,0,8,13,3,-10.91,-10.8,-1.8,-16.65,-15.9,-7.1,-16,-7,-23,-35,0,-63,-12.34,-13,-3,-1.35,-5,-9,-3,-6.12,-7.2,0,-7.71,-15.7,10.8,-5,-1,1,-38,0,-79,-6.91,-8.9,-2.2,-0.43,-3,-2,-3
2012,10,16,57.95,69.8,44.6,42.21,49.9,37.3,57,76,38,44,100,1,56.01,69.8,39.7,0.01,12,18,6,7.17,10.8,-1.8,2.41,3.1,1.7,-10,-11,-3,-18,0,-20,8.42,13,-1,0.01,4,5,3,-3.74,0,-3.6,-14.24,-12.8,-5.4,-26,-18,-26,-53,0,-83,-3.92,0,-4,-1.34,-1,-4,0
2012,10,17,62.15,68,55.4,51.26,57.1,46.3,68,88,52,72,100,3,60.31,67.5,52.1,0.54,14,25,8,4.2,-1.8,10.8,9.05,7.2,9,11,12,14,28,0,2,4.3,-2.3,12.4,0.53,2,7,2,11.37,9,9,11.46,10.3,10.7,1,1,11,10,0,-18,12.72,10.7,11.4,0.54,6,12,5
2012,10,18,49.66,55.4,46.4,39.96,49.9,35.5,70,82,50,80,100,12,44.46,53,40,0.1,14,23,9,-12.49,-12.6,-9,-11.3,-7.2,-10.8,2,-6,-2,8,0,9,-15.85,-14.5,-12.1,-0.44,0,-2,1,-8.29,-14.4,1.8,-2.25,0,-1.8,13,6,12,36,0,11,-11.55,-16.8,0.3,0.09,2,5,3
2012,10,19,47.38,51.8,44.6,41.8,42.7,40.9,81,87,66,91,100,49,44.21,49.4,40.7,0.29,6,10,5,-2.28,-3.6,-1.8,1.84,-7.2,5.4,11,5,16,11,0,37,-0.25,-3.6,0.7,0.19,-8,-13,-4,-14.77,-16.2,-10.8,-9.46,-14.4,-5.4,13,-1,14,19,0,46,-16.1,-18.1,-11.4,-0.25,-8,-15,-3
2012,10,20,48.77,57.2,41,39.39,42.7,37.3,71,95,51,65,100,9,45.88,56.9,35.8,0,7,12,3,1.39,5.4,-3.6,-2.41,0,-3.6,-10,8,-15,-26,0,-40,1.67,7.5,-4.9,-0.29,1,2,-2,-0.89,1.8,-5.4,-0.57,-7.2,1.8,1,13,1,-15,0,-3,1.42,3.9,-4.2,-0.1,-7,-11,-6
2012,10,21,55.65,69.8,42.8,44.06,58.8,37.3,66,87,43,2,7,0,54.18,69.8,38,0,6,10,3,6.88,12.6,1.8,4.67,16.1,0,-5,-8,-8,-63,-93,-9,8.3,12.9,2.2,0,-1,-2,0,8.27,18,-1.8,2.26,16.1,-3.6,-15,0,-23,-89,-93,-49,9.97,20.4,-2.7,-0.29,0,0,-2
2012,10,22,61.63,66.2,55.4,55.08,60.7,48.1,79,88,68,73,100,0,61.2,66.2,53.7,0.47,7,14,1,5.98,-3.6,12.6,11.02,1.9,10.8,13,1,25,71,93,0,7.02,-3.6,15.7,0.47,1,4,-2,12.86,9,14.4,15.69,18,10.8,8,-7,17,8,0,-9,15.32,9.3,17.9,0.47,0,2,-2
2012,10,23,64.03,69.8,59,59.88,62.5,57.1,87,94,78,89,100,35,63.99,69.8,58.5,0.53,5,10,2,2.4,3.6,3.6,4.8,1.8,9,8,6,10,16,0,35,2.79,3.6,4.8,0.06,-2,-4,1,8.38,0,16.2,15.82,3.7,19.8,21,7,35,87,93,35,9.81,0,20.5,0.53,-1,0,-1
2012,10,24,69.71,78.8,62.6,60.23,66.2,57.1,73,88,58,60,100,16,71.06,80.7,62.1,0,10,16,5,5.68,9,3.6,0.35,3.7,0,-14,-6,-20,-29,0,-19,7.07,10.9,3.6,-0.53,5,6,3,8.08,12.6,7.2,5.15,5.5,9,-6,0,-10,-13,0,16,9.86,14.5,8.4,-0.47,3,2,4
2012,10,25,65.53,77,44.6,55.25,60.8,39.1,70,87,57,73,100,9,64.95,79,37.4,0.33,16,20,13,-4.18,-1.8,-18,-4.98,-5.4,-18,-3,-1,-1,13,0,-7,-6.11,-1.7,-24.7,0.33,6,4,8,1.5,7.2,-14.4,-4.63,-1.7,-18,-17,-7,-21,-16,0,-26,0.96,9.2,-21.1,-0.2,11,10,11
2012,10,26,44.23,50,37.4,28.69,37.3,24.8,55,71,40,47,100,3,39.01,47.2,30.8,0.02,10,17,6,-21.3,-27,-7.2,-26.56,-23.5,-14.3,-15,-16,-17,-26,0,-6,-25.94,-31.8,-6.6,-0.31,-6,-3,-7,-25.48,-28.8,-25.2,-31.54,-28.9,-32.3,-18,-17,-18,-13,0,-13,-32.05,-33.5,-31.3,0.02,0,1,1
2012,10,27,42.58,48.2,35.6,27.7,30.1,26.5,56,70,43,64,83,25,36.47,44.6,28,0,11,15,7,-1.65,-1.8,-1.8,-0.99,-7.2,1.7,1,-1,3,17,-17,22,-2.54,-2.6,-2.8,-0.02,1,-2,1,-22.95,-28.8,-9,-27.55,-30.7,-12.6,-14,-17,-14,-9,-17,16,-28.48,-34.4,-9.4,-0.33,-5,-5,-6
2012,10,28,45.58,48.2,41,30.4,33.7,28.3,55,66,46,79,100,31,39.28,41.7,35.2,0.01,14,21,9,3,0,5.4,2.7,3.6,1.8,-1,-4,3,15,17,6,2.81,-2.9,7.2,0.01,3,6,2,1.35,-1.8,3.6,1.71,-3.6,3.5,0,-5,6,32,0,28,0.27,-5.5,4.4,-0.01,4,4,3
2012,10,29,44,50,37.4,30.4,35.5,26.5,59,75,46,50,100,0,36.98,43.5,29.8,0,16,21,8,-1.58,1.8,-3.6,0,1.8,-1.8,4,9,0,-29,0,-31,-2.3,1.8,-5.4,-0.01,2,0,-1,1.42,1.8,1.8,2.7,5.4,0,3,5,3,-14,17,-25,0.51,-1.1,1.8,0,5,6,1
2012,10,30,43.33,46.4,39.2,25.47,28.3,21.2,49,60,39,99,100,99,35.12,39.8,28.3,0.15,19,25,9,-0.67,-3.6,1.8,-4.93,-7.2,-5.3,-10,-15,-7,49,0,99,-1.86,-3.7,-1.5,0.15,3,4,1,-2.25,-1.8,-1.8,-4.93,-5.4,-7.1,-6,-6,-7,20,0,68,-4.16,-1.9,-6.9,0.14,5,4,0
2012,10,31,41.83,48.2,35.6,26.07,30.1,21.1,53,66,45,83,100,21,34.9,44.6,26.2,0.05,12,18,7,-1.5,1.8,-3.6,0.6,1.8,-0.1,4,6,6,-16,0,-78,-0.22,4.8,-2.1,-0.1,-7,-7,-2,-2.17,-1.8,-1.8,-4.33,-5.4,-5.4,-6,-9,-1,33,0,21,-2.08,1.1,-3.6,0.05,-4,-3,-1
2012,11,1,44.45,53.6,35.6,22.72,30.1,15.7,42,53,27,46,100,0,40.32,51.3,29.2,0,7,13,2,2.62,5.4,0,-3.35,0,-5.4,-11,-13,-18,-37,0,-21,5.42,6.7,3,-0.05,-5,-5,-5,1.12,7.2,-3.6,-2.75,1.8,-5.5,-7,-7,-12,-53,0,-99,5.2,11.5,0.9,-0.15,-12,-12,-7
2012,11,2,42.28,48.2,35.6,29.13,31.9,26.5,60,70,46,58,100,7,36.74,45.7,28.6,0,9,14,6,-2.17,-5.4,0,6.41,1.8,10.8,18,17,19,12,0,7,-3.58,-5.6,-0.6,0,2,1,4,0.45,0,0,3.06,1.8,5.4,7,4,1,-25,0,-14,1.84,1.1,2.4,-0.05,-3,-4,-1
2012,11,3,42.95,44.6,39.2,32.51,35.8,28.3,66,77,56,97,100,88,38.29,42.2,35,0,7,12,5,0.67,-3.6,3.6,3.38,3.9,1.8,6,7,10,39,0,81,1.55,-3.5,6.4,0,-2,-2,-1,-1.5,-9,3.6,9.79,5.7,12.6,24,24,29,51,0,88,-2.03,-9.1,5.8,0,0,-1,3
2012,11,4,41.08,48.2,35.6,29.8,33.7,23,65,81,37,76,100,6,36.83,47.2,32.1,0.01,6,13,3,-1.87,3.6,-3.6,-2.71,-2.1,-5.3,-1,4,-19,-21,0,-82,-1.46,5,-2.9,0.01,-1,1,-2,-1.2,0,0,0.67,1.8,-3.5,5,11,-9,18,0,-1,0.09,1.5,3.5,0.01,-3,-1,-3
2012,11,5,40.25,42.8,35.6,29.95,33.7,26.5,67,87,56,60,100,0,36.44,41.1,32.1,0,6,13,1,-0.83,-5.4,0,0.15,0,3.5,2,6,19,-16,0,-6,-0.39,-6.1,0,-0.01,0,0,-2,-2.7,-1.8,-3.6,-2.56,-2.1,-1.8,1,10,0,-37,0,-88,-1.85,-1.1,-2.9,0,-1,1,-4
2012,11,6,37.45,42,32,31.09,37.3,26.5,78,93,61,58,100,3,33.19,37.4,27.5,0.12,5,10,2,-2.8,-0.8,-3.6,1.14,3.6,0,11,6,5,-2,0,3,-3.25,-3.7,-4.6,0.12,-1,-3,1,-3.63,-6.2,-3.6,1.29,3.6,3.5,13,12,24,-18,0,-3,-3.64,-9.8,-4.6,0.11,-1,-3,-1
2012,11,7,44.15,48.2,39.2,36.49,38,35.5,75,93,62,48,99,2,41.15,45.2,33.6,0.01,5,12,3,6.7,6.2,7.2,5.4,0.7,9,-3,0,1,-10,-1,-1,7.96,7.8,6.1,-0.11,0,2,1,3.9,5.4,3.6,6.54,4.3,9,8,6,6,-12,-1,2,4.71,4.1,1.5,0.01,-1,-1,2
2012,11,8,44.23,46.4,39.2,35.83,39.1,31.9,72,81,61,61,100,0,40.8,43.4,35,0,6,14,3,0.08,-1.8,0,-0.66,1.1,-3.6,-3,-12,-1,13,1,-2,-0.35,-1.8,1.4,-0.01,1,2,0,6.78,4.4,7.2,4.74,1.8,5.4,-6,-12,0,3,0,-3,7.61,6,7.5,-0.12,1,4,1
2012,11,9,48.88,57.2,37.4,38.65,44.5,33.7,69,87,54,53,100,0,46.37,56.9,32.8,0.29,6,10,3,4.65,10.8,-1.8,2.82,5.4,1.8,-3,6,-7,-8,0,0,5.57,13.5,-2.2,0.29,0,-4,0,4.73,9,-1.8,2.16,6.5,-1.8,-6,-6,-8,5,1,-2,5.22,11.7,-0.8,0.28,1,-2,0
2012,11,10,60.43,68,53.6,47.88,53.5,42.7,64,77,52,92,100,52,58.98,67.5,52.1,0.02,11,18,3,11.55,10.8,16.2,9.23,9,9,-5,-10,-2,39,0,52,12.61,10.6,19.3,-0.27,5,8,0,16.2,21.6,14.4,12.05,14.4,10.8,-8,-4,-9,31,0,52,18.18,24.1,17.1,0.02,5,4,0
2012,11,11,60.73,69.8,46.4,48.15,55.3,41.8,64,94,49,87,100,49,58.31,69.5,40.4,0.18,17,32,8,0.3,1.8,-7.2,0.27,1.8,-0.9,0,17,-3,-5,0,-3,-0.67,2,-11.7,0.16,6,14,5,11.85,12.6,9,9.5,10.8,8.1,-5,7,-5,34,0,49,11.94,12.6,7.6,-0.11,11,22,5
2012,11,12,34.81,42.8,30.2,23.52,37.3,17.5,64,87,51,76,100,1,24.69,35.8,17.4,0.06,16,22,12,-25.92,-27,-16.2,-24.63,-18,-24.3,0,-7,2,-11,0,-48,-33.62,-33.7,-23,-0.12,-1,-10,4,-25.62,-25.2,-23.4,-24.36,-16.2,-25.2,0,10,-1,-16,0,-51,-34.29,-31.7,-34.7,0.04,5,4,9
2012,11,13,33.13,39.2,26.6,18.21,21.7,15.7,54,65,41,0,2,0,28.09,35.9,19.1,0,5,12,3,-1.68,-3.6,-3.6,-5.31,-15.6,-1.8,-10,-22,-10,-76,-98,-1,3.4,0.1,1.7,-0.06,-11,-10,-9,-27.6,-30.6,-19.8,-29.94,-33.6,-26.1,-10,-29,-8,-87,-98,-49,-30.22,-33.6,-21.3,-0.18,-12,-20,-5
2012,11,14,37.44,44.6,32,22.87,28.4,21.1,56,67,39,55,88,0,33.14,41.4,27.5,0,5,10,3,4.31,5.4,5.4,4.66,6.7,5.4,2,2,-2,55,86,0,5.05,5.5,8.4,0,0,-2,0,2.63,1.8,1.8,-0.65,-8.9,3.6,-8,-20,-12,-21,-12,-1,8.45,5.6,10.1,-0.06,-11,-12,-9
2012,11,15,38.75,48.2,30.2,26.06,28.3,24.7,61,80,42,44,98,0,35.49,45.1,24.3,0,4,8,1,1.31,3.6,-1.8,3.19,-0.1,3.6,5,13,3,-11,10,0,2.35,3.7,-3.2,0,-1,-2,-2,5.62,9,3.6,7.85,6.6,9,7,15,1,44,96,0,7.4,9.2,5.2,0,-1,-4,-2
2012,11,16,42.88,53.6,32,27.84,33.7,24.7,57,75,35,5,16,0,40.77,53.4,27.4,0,3,7,1,4.13,5.4,1.8,1.78,5.4,0,-4,-5,-7,-39,-82,0,5.28,8.3,3.1,0,-1,-1,0,5.44,9,0,4.97,5.3,3.6,1,8,-4,-50,-72,0,7.63,12,-0.1,0,-2,-3,-2
2012,11,17,43.41,53.6,33.8,30.1,37.9,25.5,60,76,38,30,43,17,40.6,52.1,30.8,0,5,8,3,0.53,0,1.8,2.26,4.2,0.8,3,1,3,25,27,17,-0.17,-1.3,3.4,0,2,1,2,4.66,5.4,3.6,4.04,9.6,0.8,-1,-4,-4,-14,-55,17,5.11,7,6.5,0,1,0,2
2012,11,18,46.33,57.2,35.6,29.91,30.2,28.3,54,75,36,52,91,5,43.63,56.9,31.6,0,5,8,3,2.92,3.6,1.8,-0.19,-7.7,2.8,-6,-1,-2,22,48,-12,3.03,4.8,0.8,0,0,0,0,3.45,3.6,3.6,2.07,-3.5,3.6,-3,0,1,47,75,5,2.86,3.5,4.2,0,2,1,2
2012,11,19,50.74,57.2,42.8,35.09,45,31.9,55,76,41,99,100,95,48.43,55.5,38.6,0,6,10,3,4.41,0,7.2,5.18,14.8,3.6,1,1,5,47,9,90,4.8,-1.4,7,0,1,2,0,7.33,3.6,9,4.99,7.1,6.4,-5,0,3,69,57,78,7.83,3.4,7.8,0,1,2,0
2012,11,20,50.98,57.2,42.8,42.55,44.5,39.1,73,87,63,90,100,71,49.46,56.9,41.1,0,5,8,3,0.24,0,0,7.46,-0.5,7.2,18,11,22,-9,0,-24,1.03,1.4,2.5,0,-1,-2,0,4.65,0,7.2,12.64,14.3,10.8,19,12,27,38,9,66,5.83,0,9.5,0,0,0,0
2012,11,21,46.96,55.4,37.4,41.72,46.3,35.5,83,100,67,57,100,0,44.46,53.4,33.6,0.01,6,12,1,-4.02,-1.8,-5.4,-0.83,1.8,-3.6,10,13,4,-33,0,-71,-5,-3.5,-7.5,0.01,1,4,-2,-3.78,-1.8,-5.4,6.63,1.3,3.6,28,24,26,-42,0,-95,-3.97,-2.1,-5,0.01,0,2,-2
2012,11,22,54.01,62.6,46.4,44.73,51.8,42.7,71,87,52,61,99,20,50.18,60.4,41.9,0.24,13,20,8,7.05,7.2,9,3.01,5.5,7.2,-12,-13,-15,4,-1,20,5.72,7,8.3,0.23,7,8,7,3.03,5.4,3.6,2.18,7.3,3.6,-2,0,-11,-29,-1,-51,0.72,3.5,0.8,0.24,8,12,5
2012,11,23,33.88,46.4,28.4,20.75,35.5,15.7,58,76,47,86,100,30,23.47,38.5,16.5,0,17,24,9,-20.13,-16.2,-18,-23.98,-16.3,-27,-13,-11,-5,25,1,10,-26.71,-21.9,-25.4,-0.24,4,4,1,-13.08,-9,-9,-20.97,-10.8,-19.8,-25,-24,-20,29,0,30,-20.99,-14.9,-17.1,-0.01,11,12,8
2012,11,24,29,32,26.6,16.45,19.3,13.9,59,64,55,50,90,2,20.88,24.8,15.7,0,8,15,5,-4.88,-14.4,-1.8,-4.3,-16.2,-1.8,1,-12,8,-36,-10,-28,-2.59,-13.7,-0.8,0,-9,-9,-4,-25.01,-30.6,-19.8,-28.28,-32.5,-28.8,-12,-23,3,-11,-9,-18,-29.3,-35.6,-26.2,-0.24,-5,-5,-3
2012,11,25,35.98,44.6,30.2,21.86,23,19.3,57,74,39,59,100,24,30.13,41.4,19.7,0,7,14,3,6.98,12.6,3.6,5.41,3.7,5.4,-2,10,-16,9,10,22,9.25,16.6,4,0,-1,-1,-2,2.1,-1.8,1.8,1.11,-12.5,3.6,-1,-2,-8,-27,0,-6,6.66,2.9,3.2,0,-10,-10,-6
2012,11,26,32.68,35.6,26.6,17.1,22.9,12.7,52,64,40,90,100,61,25.55,31.7,18.5,0,8,12,5,-3.3,-9,-3.6,-4.76,-0.1,-6.6,-5,-10,1,31,0,37,-4.58,-9.7,-1.2,0,1,-2,2,3.68,3.6,0,0.65,3.6,-1.2,-7,0,-15,40,10,59,4.67,6.9,2.8,0,0,-3,0
2012,11,27,27.65,33.8,19.4,11.41,13.6,9.4,46,62,32,32,82,2,19.74,27,10.4,0,7,10,5,-5.03,-1.8,-7.2,-5.69,-9.3,-3.3,-6,-2,-8,-58,-18,-59,-5.81,-4.7,-8.1,0,-1,-2,0,-8.33,-10.8,-10.8,-10.45,-9.4,-9.9,-11,-12,-7,-27,-18,-22,-10.39,-14.4,-9.3,0,0,-4,2
2012,11,28,35.94,44.6,28.4,18.83,25.8,13.6,50,65,36,8,33,0,30.48,40.7,22.6,0,6,10,5,8.29,10.8,9,7.42,12.2,4.2,4,3,4,-24,-49,-2,10.74,13.7,12.2,0,-1,0,0,3.26,9,1.8,1.73,2.9,0.9,-2,1,-4,-82,-67,-61,4.93,9,4.1,0,-2,-2,0
2012,11,29,42.51,51.8,33.8,28.39,35.7,24.7,58,71,43,50,98,3,37.5,48.9,26.4,0,8,12,5,6.57,7.2,5.4,9.56,9.9,11.1,8,6,7,42,65,3,7.02,8.2,3.8,0,2,2,0,14.86,18,14.4,16.98,22.1,15.3,12,9,11,18,16,1,17.76,21.9,16,0,1,2,0
2012,11,30,45.43,51.8,42.8,32.8,39.1,30.1,62,81,47,58,100,6,42.82,51.6,39.7,0,5,9,2,2.92,0,9,4.41,3.4,5.4,4,10,4,8,2,3,5.32,2.7,13.3,0,-3,-3,-3,9.49,7.2,14.4,13.97,13.3,16.5,12,16,11,50,67,6,12.34,10.9,17.1,0,-1,-1,-3
2012,12,1,49.63,60.8,39.2,42.07,48.1,33.7,76,90,63,84,100,39,46.53,58.5,33.9,0.05,9,20,2,4.2,9,-3.6,9.27,9,3.6,14,9,16,26,0,33,3.71,6.9,-5.8,0.05,4,11,0,7.12,9,5.4,13.68,12.4,9,18,19,20,34,2,36,9.03,9.6,7.5,0.05,1,8,-3
2012,12,2,57.13,64.4,48.2,49.53,51.7,44.5,76,88,63,97,100,90,55.5,64.1,45.1,0.18,8,17,3,7.5,3.6,9,7.46,3.6,10.8,0,-2,0,13,0,51,8.97,5.6,11.2,0.13,-1,-3,1,11.7,12.6,5.4,16.73,12.6,14.4,14,7,16,39,0,84,12.68,12.5,5.4,0.18,3,8,1
2012,12,3,61.25,71.6,46.4,54.71,60.7,44.5,80,100,60,99,100,95,60.65,76.2,45.2,0.12,12,23,2,4.12,7.2,-1.8,5.18,9,0,4,12,-3,2,0,5,5.15,12.1,0.1,-0.06,4,6,-1,11.62,10.8,7.2,12.64,12.6,10.8,4,10,-3,15,0,56,14.12,17.7,11.3,0.07,3,3,0
