WsWaIdx,SiteName,Month,Day,Year,avg_Tsfc_F,max_Tsfc_F,min_Tsfc_F,tot_Tsfc_F,avg_Tdew_F,max_Tdew_F,min_Tdew_F,tot_Tdew_F,avg_Twet_F,max_Twet_F,min_Twet_F,tot_Twet_F,avg_Rh_PCT,max_Rh_PCT,min_Rh_PCT,tot_Rh_PCT,avg_Psfc_MB,max_Psfc_MB,min_Psfc_MB,tot_Psfc_MB,avg_CldCov_PCT,max_CldCov_PCT,min_CldCov_PCT,tot_CldCov_PCT,avg_Twc_F,max_Twc_F,min_Twc_F,tot_Twc_F,avg_Tapp_F,max_Tapp_F,min_Tapp_F,tot_Tapp_F,avg_Spd_KTS,max_Spd_KTS,min_Spd_KTS,tot_Spd_KTS,avg_Dir_DEG,max_Dir_DEG,min_Dir_DEG,tot_Dir_DEG,avg_PcpPrevHr_IN,max_PcpPrevHr_IN,min_PcpPrevHr_IN,tot_PcpPrevHr_IN,avg_DnSol_WsqM,max_DnSol_WsqM,min_DnSol_WsqM,tot_DnSol_WsqM,avg_DiffHorz_WsqM,max_DiffHorz_WsqM,min_DiffHorz_WsqM,tot_DiffHorz_WsqM,avg_DirNormIr_WsqM,max_DirNormIr_WsqM,min_DirNormIr_WsqM,tot_DirNormIr_WsqM,avg_Spd_MPH,max_Spd_MPH,min_Spd_MPH,tot_Spd_MPH
39899,KMDW,8,7,2011,76.550000,86.0,71.6,1837.2,69.120000,71.6,62.6,1658.9,71.230000,74.9,67.8,1709.4,79,94,58,1896,985.480000,987.6,983.6,23651.4,11,64,0,274,76.550000,86.0,71.6,1837.2,80.570000,91.1,76.1,1933.7,6,16,3,153,223,360,10,5370,0.000000,0.04,0.00,0.04,251,879,0,6031,98,268,0,2355,212,707,0,5109,7,18,3,176
39899,KMDW,8,8,2011,73.930000,80.6,69.8,1774.2,67.180000,69.7,64.4,1612.3,69.150000,70.8,67.2,1659.5,80,94,62,1929,984.580000,986.6,981.3,23630.0,49,100,0,1181,73.930000,80.6,69.8,1774.2,77.180000,83.3,69.8,1852.4,5,14,2,138,213,360,40,5120,0.030000,0.32,0.00,0.75,230,856,0,5524,100,354,0,2423,184,697,0,4438,6,16,2,159
39899,KMDW,8,9,2011,73.780000,80.6,66.2,1770.6,61.490000,67.9,53.6,1475.8,65.700000,70.6,63.4,1576.7,68,94,39,1643,982.800000,984.6,981.9,23587.2,6,26,0,159,73.780000,80.6,66.2,1770.6,75.210000,83.3,66.2,1805.1,9,18,5,238,276,330,240,6640,0.000000,0.00,0.00,0.00,302,897,0,7265,82,225,0,1976,322,783,0,7730,11,21,6,275
39899,KMDW,8,10,2011,70.180000,77.0,62.6,1684.2,53.710000,58.9,48.2,1289.0,60.030000,62.8,58.1,1440.6,57,83,38,1376,988.270000,990.9,984.9,23718.5,21,67,0,515,70.160000,77.0,62.6,1683.8,71.380000,78.0,62.6,1713.0,6,11,1,165,250,350,90,6010,0.000000,0.00,0.00,0.00,276,838,0,6639,109,436,0,2616,259,767,0,6221,7,13,1,191
39899,KMDW,8,11,2011,71.900000,80.6,60.8,1725.6,53.270000,57.1,48.2,1278.4,60.370000,63.4,56.4,1448.8,54,82,36,1301,992.350000,993.6,990.9,23816.4,0,0,0,0,71.900000,80.6,60.8,1725.6,72.730000,80.6,60.8,1745.5,4,9,1,107,239,360,20,5750,0.000000,0.00,0.00,0.00,305,908,0,7321,79,205,0,1899,328,794,0,7872,5,10,1,123
39899,KMDW,8,12,2011,74.080000,80.6,64.4,1777.8,56.490000,60.7,55.3,1355.7,62.790000,65.3,58.9,1506.9,55,73,42,1331,992.300000,994.6,990.2,23815.3,37,100,0,897,74.080000,80.6,64.4,1777.8,74.990000,81.0,64.4,1799.8,7,13,3,174,190,230,170,4570,0.000000,0.00,0.00,0.00,247,836,0,5938,118,413,0,2836,192,754,0,4612,8,15,3,202
39899,KMDW,8,13,2011,71.750000,84.2,66.2,1722.0,63.190000,66.2,57.1,1516.6,65.950000,70.5,62.2,1582.9,75,94,51,1822,989.110000,989.9,987.9,23738.6,28,100,1,685,71.750000,84.2,66.1,1721.9,73.530000,86.4,66.1,1764.7,6,11,3,164,235,340,160,5660,0.000000,0.02,0.00,0.11,251,874,0,6038,80,314,0,1930,235,760,0,5641,7,13,3,190
39899,KMDW,8,14,2011,68.150000,73.4,62.6,1635.6,60.410000,64.3,57.1,1449.8,63.110000,66.1,59.3,1514.7,77,94,61,1858,991.670000,993.2,988.9,23800.0,52,100,1,1249,67.930000,73.4,62.6,1630.2,69.090000,77.0,62.6,1658.1,10,18,4,260,227,360,0,5450,0.000000,0.03,0.00,0.08,169,716,0,4060,106,341,0,2545,95,504,0,2299,12,21,5,300
39899,KMDW,8,15,2011,70.780000,80.6,59.0,1698.6,55.210000,60.7,51.8,1325.0,61.020000,64.4,56.8,1464.4,61,88,39,1468,993.100000,994.2,992.2,23834.5,1,8,0,33,70.780000,80.6,59.0,1698.6,71.430000,80.7,59.0,1714.2,4,10,2,118,167,350,0,4020,0.000000,0.00,0.00,0.00,300,902,0,7215,75,198,0,1823,329,854,0,7901,5,12,2,136
39899,KMDW,8,16,2011,74.150000,82.4,64.4,1779.6,55.680000,58.9,51.9,1336.3,62.360000,65.1,58.9,1496.7,54,77,37,1309,994.830000,995.9,993.9,23875.8,0,0,0,0,74.040000,82.4,63.6,1776.9,74.880000,82.4,63.6,1797.2,5,10,1,141,236,360,150,5670,0.000000,0.00,0.00,0.00,295,888,0,7090,79,213,0,1905,321,789,0,7706,6,12,1,165
39899,KMDW,8,17,2011,75.650000,82.4,66.2,1815.6,60.990000,66.1,55.3,1463.7,65.800000,70.0,60.1,1579.2,61,74,48,1469,994.880000,996.5,992.9,23877.1,7,43,0,174,75.650000,82.4,66.2,1815.6,77.040000,84.5,66.2,1848.9,5,10,3,129,209,240,180,5020,0.000000,0.00,0.00,0.00,271,871,0,6516,84,253,0,2021,263,780,0,6312,6,12,3,151
39899,KMDW,8,18,2011,76.180000,82.4,71.6,1828.2,62.410000,66.1,57.2,1497.8,66.870000,69.0,63.7,1604.8,63,83,48,1524,992.520000,993.9,990.9,23820.4,9,49,0,224,76.180000,82.4,71.6,1828.2,78.930000,83.9,76.1,1894.4,4,10,1,114,157,360,0,3770,0.000000,0.00,0.00,0.00,281,875,0,6744,85,222,0,2048,286,771,0,6865,5,12,1,131
39899,KMDW,8,19,2011,77.830000,86.0,69.8,1867.8,61.230000,66.2,51.8,1469.4,66.610000,71.0,60.2,1598.6,57,78,42,1379,990.130000,990.9,989.2,23763.2,43,100,0,1055,77.830000,86.0,69.8,1867.8,79.750000,88.3,69.8,1914.0,5,11,1,127,158,360,90,3800,0.000000,0.00,0.00,0.00,228,806,0,5477,111,382,0,2677,180,785,0,4333,6,13,1,148
39899,KMDW,8,20,2011,74.080000,78.8,68.0,1777.8,66.710000,69.7,66.1,1601.1,68.900000,71.2,66.7,1653.7,78,94,65,1882,991.270000,992.9,990.2,23790.4,54,99,0,1310,74.080000,78.8,68.0,1777.8,77.140000,82.0,68.0,1851.3,4,8,1,114,168,340,20,4050,0.010000,0.15,0.00,0.22,144,531,0,3473,98,325,0,2362,67,438,0,1617,5,9,1,132
39899,KMDW,8,21,2011,73.550000,78.8,66.2,1765.2,58.350000,69.7,51.8,1400.5,63.880000,70.2,59.4,1533.1,61,94,39,1485,992.630000,994.2,990.9,23823.1,51,100,4,1225,73.550000,78.8,66.2,1765.2,75.100000,79.1,66.2,1802.3,6,12,3,166,300,360,20,7200,0.000000,0.02,0.00,0.03,230,749,0,5521,125,356,0,3009,145,553,0,3486,8,14,3,192
39899,KMDW,8,22,2011,72.050000,80.6,60.8,1729.2,58.720000,62.5,55.3,1409.3,63.320000,66.7,57.4,1519.7,64,83,48,1543,994.750000,996.5,993.2,23873.9,0,1,0,5,72.050000,80.6,60.8,1729.2,73.750000,81.4,60.8,1770.0,5,12,3,129,212,360,90,5100,0.000000,0.00,0.00,0.00,282,863,0,6774,78,214,0,1893,308,782,0,7401,6,14,3,146
39899,KMDW,8,23,2011,69.650000,73.4,66.2,1671.6,62.350000,66.1,57.1,1496.5,64.790000,67.8,61.0,1554.9,78,94,61,1881,989.810000,994.6,984.9,23755.5,28,100,0,686,69.590000,73.4,65.5,1670.1,71.280000,77.0,65.5,1710.8,8,15,3,196,198,280,160,4760,0.000000,0.05,0.00,0.09,182,603,0,4383,107,379,0,2568,126,655,0,3028,9,17,3,228
39899,KMDW,8,24,2011,79.930000,91.4,69.8,1918.2,65.880000,75.3,51.8,1581.1,70.180000,79.0,60.2,1684.3,64,94,40,1556,983.480000,986.6,981.9,23603.6,15,71,0,382,79.930000,91.4,69.8,1918.2,84.240000,102.9,69.8,2021.7,9,14,4,227,245,330,180,5880,0.000000,0.00,0.00,0.00,274,843,0,6589,77,233,0,1859,299,778,0,7177,11,16,5,264
39899,KMDW,8,25,2011,72.350000,78.8,64.4,1736.4,58.430000,62.6,51.8,1402.2,63.330000,67.8,58.5,1520.0,62,73,50,1493,992.090000,994.9,987.2,23810.2,0,0,0,0,72.350000,78.8,64.4,1736.4,74.050000,80.7,64.4,1777.3,6,11,4,151,206,360,0,4950,0.000000,0.00,0.00,0.00,278,865,0,6691,75,202,0,1800,310,798,0,7463,7,13,5,177
39899,KMDW,8,26,2011,72.280000,82.4,60.8,1734.6,59.440000,68.9,51.8,1426.5,63.880000,72.7,58.5,1533.1,66,88,39,1588,993.720000,996.2,991.6,23849.2,29,84,0,700,72.280000,82.4,60.8,1734.6,73.690000,86.2,60.8,1768.6,4,10,2,110,208,310,90,5000,0.000000,0.00,0.00,0.00,253,871,0,6073,91,337,0,2205,233,800,0,5604,5,12,2,128
39899,KMDW,8,27,2011,74.230000,80.6,68.0,1781.4,61.890000,68.0,51.8,1485.3,65.990000,71.7,59.6,1583.8,66,88,50,1595,991.210000,991.9,990.2,23789.1,2,15,0,56,74.230000,80.6,68.0,1781.4,76.740000,83.9,68.0,1841.8,8,15,2,192,143,360,0,3440,0.000000,0.00,0.00,0.00,269,841,0,6462,75,203,0,1805,292,789,0,7016,9,17,2,218
39899,KMDW,8,28,2011,69.780000,75.2,62.6,1674.7,56.500000,65.8,51.6,1356.0,61.080000,67.3,56.3,1465.9,63,77,47,1521,991.200000,992.1,990.5,23788.7,17,78,0,425,69.750000,75.2,62.4,1674.0,70.810000,78.1,62.4,1699.5,7,10,4,178,127,360,0,3070,0.000000,0.00,0.00,0.00,271,848,0,6519,72,203,0,1732,305,795,0,7332,8,12,5,207
39899,KMDW,8,29,2011,70.330000,77.0,60.8,1687.8,56.320000,59.0,53.5,1351.7,61.380000,64.5,57.4,1473.1,62,82,47,1495,994.110000,995.2,991.9,23858.6,4,45,0,104,70.320000,77.0,60.6,1687.6,71.730000,78.5,60.6,1721.6,4,9,3,117,208,360,20,5010,0.000000,0.00,0.00,0.00,273,854,0,6556,72,196,0,1742,309,794,0,7436,5,10,3,140
39899,KMDW,8,30,2011,71.600000,78.8,64.4,1718.4,53.860000,58.9,51.7,1292.6,60.540000,64.0,56.9,1452.9,54,69,44,1303,995.090000,996.9,992.9,23882.1,99,100,98,2388,71.600000,78.8,64.4,1718.4,72.910000,79.4,64.4,1749.8,6,11,3,148,162,360,100,3900,0.000000,0.02,0.00,0.05,124,439,0,2990,105,341,0,2536,30,169,0,739,7,13,3,170
39899,KMDW,8,31,2011,77.530000,87.8,64.4,1860.6,63.930000,69.8,57.1,1534.3,68.090000,74.3,61.0,1634.2,64,88,49,1546,992.600000,995.5,990.6,23822.3,31,100,0,756,77.520000,87.8,64.3,1860.5,79.920000,92.2,64.3,1918.1,6,12,1,158,164,260,40,3940,0.000000,0.01,0.00,0.01,258,817,0,6214,78,234,0,1894,279,743,0,6698,7,14,1,180
39899,KMDW,9,1,2011,84.950000,93.2,73.4,2038.8,70.100000,73.5,66.1,1682.4,74.080000,78.4,69.0,1777.8,62,83,47,1497,991.220000,992.9,989.2,23789.2,0,1,0,3,84.950000,93.2,73.4,2038.8,90.890000,103.6,77.2,2181.3,5,10,2,133,199,360,100,4790,0.000000,0.01,0.00,0.01,259,818,0,6235,75,221,0,1816,287,745,0,6900,6,12,2,154
39899,KMDW,9,2,2011,85.480000,93.2,78.8,2051.4,68.930000,71.6,66.2,1654.2,73.420000,76.1,69.8,1762.1,58,70,47,1394,990.470000,991.6,989.6,23771.2,33,90,0,800,85.480000,93.2,78.8,2051.4,90.290000,100.3,81.5,2167.0,7,13,3,175,198,310,90,4770,0.000000,0.01,0.00,0.01,173,656,0,4157,105,377,0,2525,99,487,0,2380,8,15,3,200
39899,KMDW,9,3,2011,77.530000,87.8,71.6,1860.6,67.950000,71.5,64.3,1630.8,70.720000,73.5,67.7,1697.2,73,94,52,1772,989.750000,990.9,988.9,23754.0,46,95,3,1123,77.530000,87.8,71.6,1860.6,81.150000,92.2,76.1,1947.5,4,9,1,118,201,360,20,4830,0.000000,0.04,0.00,0.08,228,744,0,5479,96,274,0,2315,201,671,0,4841,5,10,1,137
39899,KMDW,9,4,2011,68.080000,73.4,62.6,1633.8,55.180000,67.9,48.2,1324.4,60.240000,68.9,56.2,1445.8,65,94,46,1566,991.190000,993.9,988.6,23788.5,73,100,3,1761,67.770000,73.4,61.0,1626.5,68.790000,76.3,61.0,1651.0,9,14,4,237,307,350,250,7370,0.000000,0.01,0.00,0.07,172,766,0,4144,79,322,0,1896,143,807,0,3436,11,16,5,278
39899,KMDW,9,5,2011,59.900000,66.2,53.6,1437.6,46.020000,55.3,42.8,1104.4,52.300000,57.4,49.8,1255.3,61,82,43,1476,996.470000,997.9,994.2,23915.2,68,100,1,1644,57.210000,64.8,49.5,1373.0,57.210000,64.8,49.5,1373.0,14,18,9,339,208,360,0,5010,0.010000,0.04,0.00,0.15,80,326,0,1932,73,291,0,1766,13,92,0,313,16,21,10,393
39899,KMDW,9,6,2011,62.000000,66.2,57.2,1488.0,46.320000,51.7,44.5,1111.7,53.260000,56.2,50.4,1278.3,57,68,46,1370,998.650000,1000.2,997.2,23967.7,0,1,0,18,60.180000,65.3,53.9,1444.4,60.180000,65.3,53.9,1444.4,12,17,8,302,55,360,0,1340,0.000000,0.00,0.00,0.00,262,847,0,6288,60,156,0,1449,312,887,0,7496,14,20,9,347
39899,KMDW,9,7,2011,64.100000,69.8,59.0,1538.4,46.200000,51.7,41.0,1108.7,54.050000,56.4,51.2,1297.1,52,68,37,1271,998.490000,999.5,997.5,23963.7,12,71,0,301,63.130000,69.8,57.7,1515.2,63.130000,69.8,57.7,1515.2,11,18,5,278,107,360,0,2590,0.000000,0.00,0.00,0.00,259,846,0,6232,60,156,0,1451,309,888,0,7432,13,21,6,319
39899,KMDW,9,8,2011,66.650000,73.4,62.6,1599.6,53.820000,60.7,46.3,1291.7,58.910000,62.7,54.2,1413.8,64,88,44,1555,995.270000,997.2,992.6,23886.4,61,100,5,1471,66.060000,73.4,61.6,1585.5,66.550000,76.1,61.6,1597.2,12,18,7,300,56,360,0,1360,0.000000,0.00,0.00,0.00,208,731,0,5001,108,388,0,2614,167,777,0,4013,14,21,8,345
39899,KMDW,9,9,2011,66.430000,71.6,64.4,1594.2,61.830000,64.3,58.9,1483.8,63.410000,65.4,61.0,1521.8,85,94,73,2058,991.900000,992.6,991.2,23805.7,89,97,67,2147,66.300000,71.6,63.4,1591.2,66.490000,76.2,63.4,1595.8,7,11,3,184,73,360,20,1770,0.000000,0.01,0.00,0.02,105,422,0,2531,88,338,0,2120,28,256,0,689,8,13,3,209
39899,KMDW,9,10,2011,67.330000,75.2,60.8,1615.8,59.530000,62.5,57.1,1428.6,62.260000,64.5,58.5,1494.2,78,100,57,1872,993.800000,994.9,992.2,23851.1,60,91,4,1443,67.270000,75.2,60.7,1614.5,68.670000,77.7,60.7,1648.0,4,11,0,108,241,360,120,5790,0.000000,0.00,0.00,0.00,220,761,0,5294,94,275,0,2259,194,714,0,4660,5,13,0,124
39899,KMDW,9,11,2011,71.530000,82.4,60.8,1716.6,58.880000,60.8,55.4,1413.0,63.270000,67.2,58.5,1518.5,67,94,40,1609,993.730000,994.9,992.2,23849.4,3,8,0,75,71.200000,82.4,59.2,1708.8,72.420000,82.4,59.2,1738.0,6,15,3,158,251,300,220,6030,0.000000,0.00,0.00,0.00,240,790,0,5782,66,176,0,1597,281,789,0,6748,7,17,3,186
39899,KMDW,9,12,2011,74.750000,86.0,64.4,1794.0,59.130000,62.6,57.1,1419.1,64.470000,68.7,59.7,1547.2,60,83,38,1450,991.480000,993.9,988.2,23795.6,15,62,0,375,74.750000,86.0,64.4,1794.0,75.860000,86.0,64.4,1820.7,8,15,3,192,227,250,200,5470,0.000000,0.00,0.00,0.00,210,786,0,5048,83,332,0,2010,201,780,0,4838,9,17,3,224
39899,KMDW,9,13,2011,69.280000,75.2,62.6,1662.6,54.510000,58.9,46.4,1308.2,60.130000,63.0,57.0,1443.1,60,73,36,1456,990.090000,993.2,986.9,23762.2,9,42,0,239,69.250000,75.2,62.5,1662.1,70.800000,76.8,62.5,1699.1,7,11,3,183,223,360,30,5360,0.000000,0.00,0.00,0.00,236,777,0,5679,70,203,0,1690,271,786,0,6520,8,13,3,210
39899,KMDW,9,14,2011,56.900000,60.8,51.8,1365.6,45.420000,53.5,28.4,1090.1,51.080000,56.4,41.6,1225.8,67,88,38,1626,996.230000,1000.2,992.6,23909.4,46,100,0,1117,55.220000,60.8,47.2,1325.3,55.220000,60.8,47.2,1325.3,7,12,3,169,300,360,210,7210,0.000000,0.01,0.00,0.01,133,478,0,3214,84,297,0,2033,94,623,0,2278,8,14,3,196
39899,KMDW,9,15,2011,51.650000,57.2,44.6,1239.6,34.180000,39.1,30.1,820.2,43.460000,47.2,39.0,1043.1,51,66,41,1244,1004.090000,1005.5,1000.2,24098.1,22,62,0,529,48.390000,55.5,38.8,1161.3,48.390000,55.5,38.8,1161.3,8,12,3,202,186,360,0,4480,0.000000,0.00,0.00,0.00,235,813,0,5653,63,209,0,1532,277,869,0,6660,9,14,3,235
39899,KMDW,9,16,2011,54.350000,59.0,48.2,1304.4,38.210000,40.9,35.6,917.1,46.350000,48.9,43.8,1112.3,55,71,41,1325,1004.850000,1006.5,1002.5,24116.4,95,100,73,2286,53.080000,59.0,43.1,1273.8,53.080000,59.0,43.1,1273.8,4,11,2,118,135,240,50,3250,0.000000,0.00,0.00,0.00,115,456,0,2777,87,323,0,2095,39,224,0,955,5,13,2,136
39899,KMDW,9,17,2011,60.650000,68.0,51.8,1455.6,43.720000,49.9,39.1,1049.2,51.440000,56.0,47.1,1234.6,54,71,43,1306,1002.580000,1004.2,1000.9,24061.8,18,96,0,449,59.780000,68.0,49.4,1434.7,59.780000,68.0,49.4,1434.7,7,14,3,187,107,140,50,2590,0.000000,0.00,0.00,0.00,232,783,0,5574,62,166,0,1499,281,809,0,6763,9,16,3,218
39899,KMDW,9,18,2011,60.050000,64.4,55.4,1441.2,53.500000,62.5,42.7,1284.0,56.330000,63.2,50.4,1352.0,80,94,51,1924,997.620000,1001.2,991.6,23942.8,83,100,4,2000,58.970000,64.3,53.3,1415.2,58.970000,64.3,53.3,1415.2,7,13,5,176,140,180,110,3380,0.000000,0.02,0.00,0.06,85,424,0,2057,77,360,0,1851,13,86,0,320,8,15,6,204
39899,KMDW,9,19,2011,64.250000,68.0,57.2,1542.0,58.900000,64.3,53.5,1413.5,60.900000,64.9,55.1,1461.6,83,100,64,2010,991.960000,994.2,989.9,23807.1,71,100,0,1721,64.130000,68.0,55.7,1539.2,64.130000,68.0,55.7,1539.2,5,9,3,142,231,320,0,5560,0.000000,0.09,0.00,0.11,111,450,0,2678,97,360,0,2338,22,132,0,529,6,10,3,164
39899,KMDW,9,20,2011,64.250000,75.2,53.6,1542.0,53.150000,57.1,46.4,1275.5,57.570000,60.4,53.6,1381.7,71,100,36,1709,994.000000,996.2,991.6,23856.0,5,20,0,136,63.680000,75.2,52.7,1528.3,64.580000,76.2,52.7,1549.8,6,9,3,153,191,360,140,4600,0.000000,0.00,0.00,0.00,227,779,0,5448,60,172,0,1443,277,815,0,6659,7,10,3,176
39899,KMDW,9,21,2011,64.850000,71.6,59.0,1556.4,49.560000,55.3,44.6,1189.5,56.050000,58.9,52.0,1345.2,59,82,38,1435,991.990000,994.6,990.6,23807.8,11,46,0,279,64.540000,71.6,58.5,1549.0,64.980000,75.3,58.5,1559.5,8,15,4,212,240,300,190,5760,0.000000,0.00,0.00,0.00,217,739,0,5213,69,218,0,1665,249,865,0,5980,10,17,5,244
39899,KMDW,9,22,2011,57.730000,62.6,53.6,1385.4,46.230000,48.1,44.5,1109.4,51.450000,52.7,49.8,1234.7,66,82,52,1597,996.310000,997.5,993.9,23911.5,86,100,27,2085,56.410000,62.6,50.1,1353.8,56.410000,62.6,50.1,1353.8,6,11,1,156,242,300,190,5830,0.000000,0.00,0.00,0.00,118,425,0,2851,91,303,0,2198,48,188,0,1175,7,13,1,183
39899,KMDW,9,23,2011,55.400000,60.8,48.2,1329.6,45.400000,49.9,42.7,1089.6,50.020000,52.2,46.3,1200.5,70,88,55,1688,995.460000,996.9,993.9,23891.1,57,81,8,1386,53.850000,60.2,45.1,1292.4,53.850000,60.2,45.1,1292.4,6,9,4,145,206,360,0,4950,0.010000,0.04,0.00,0.24,141,504,0,3389,93,290,0,2232,82,330,0,1984,7,10,5,169
39899,KMDW,9,24,2011,56.530000,62.6,51.8,1356.6,48.250000,51.7,46.3,1158.0,51.930000,54.8,49.7,1246.2,74,94,59,1798,993.080000,994.2,991.9,23833.8,62,99,11,1506,55.700000,62.1,49.9,1336.8,55.700000,62.1,49.9,1336.8,4,10,3,118,142,360,0,3420,0.010000,0.05,0.00,0.35,148,609,0,3563,84,293,0,2019,110,607,0,2647,5,12,3,139
39899,KMDW,9,25,2011,58.030000,64.4,53.6,1392.6,52.530000,55.3,48.1,1260.6,54.830000,57.8,50.6,1315.8,82,94,68,1982,989.500000,992.2,986.6,23747.9,82,100,19,1988,57.260000,63.4,52.8,1374.2,57.260000,63.4,52.8,1374.2,5,11,3,131,129,360,70,3100,0.010000,0.07,0.00,0.16,91,423,0,2195,69,297,0,1665,53,542,0,1275,6,13,3,153
39899,KMDW,9,26,2011,56.680000,62.6,53.6,1360.2,50.650000,55.3,44.5,1215.6,53.340000,56.1,50.4,1280.1,81,100,55,1965,981.910000,985.2,977.6,23565.9,86,100,34,2067,53.850000,61.0,49.3,1292.5,53.850000,61.0,49.3,1292.5,10,15,3,254,218,360,130,5240,0.020000,0.13,0.00,0.42,149,551,0,3577,96,356,0,2313,84,394,0,2028,12,17,3,293
39899,KMDW,9,27,2011,56.980000,62.6,53.6,1367.4,52.980000,53.5,51.7,1271.4,54.700000,56.4,52.6,1312.7,87,94,68,2097,983.460000,985.9,981.3,23603.1,70,100,29,1682,55.490000,62.1,49.8,1331.7,55.490000,62.1,49.8,1331.7,6,12,3,160,145,350,0,3500,0.040000,0.19,0.00,0.94,141,533,0,3396,100,358,0,2404,71,248,0,1717,7,14,3,186
39899,KMDW,9,28,2011,57.500000,62.6,53.6,1380.0,53.800000,55.3,51.7,1291.1,55.340000,58.1,53.6,1328.2,88,100,68,2123,986.130000,987.2,984.6,23667.2,38,100,1,928,56.450000,62.1,52.1,1354.8,56.450000,62.1,52.1,1354.8,5,10,3,142,276,360,0,6640,0.010000,0.12,0.00,0.35,166,615,0,4002,93,351,0,2238,132,701,0,3169,6,12,3,166
39899,KMDW,9,29,2011,57.950000,66.2,51.8,1390.8,50.880000,57.1,42.8,1221.0,53.970000,59.3,49.6,1295.2,79,100,43,1903,983.960000,986.9,980.9,23615.0,61,99,3,1468,55.920000,65.0,48.2,1342.1,55.920000,65.0,48.2,1342.1,10,19,3,248,255,310,220,6130,0.010000,0.10,0.00,0.25,82,417,0,1982,58,287,0,1405,62,572,0,1494,11,22,3,286
39899,KMDW,9,30,2011,52.300000,55.4,48.2,1255.1,42.830000,46.3,39.1,1027.8,47.220000,48.9,45.4,1133.3,70,87,54,1692,992.890000,998.5,983.6,23829.4,84,100,45,2018,47.380000,51.3,42.9,1137.0,47.380000,51.3,42.9,1137.0,14,22,9,339,263,360,0,6330,0.010000,0.05,0.00,0.12,127,560,0,3049,85,335,0,2048,68,336,0,1644,16,25,10,389
39899,KMDW,10,1,2011,49.400000,55.4,44.6,1185.6,39.550000,42.7,37.3,949.2,44.560000,47.2,41.2,1069.5,70,93,51,1685,1001.710000,1003.5,998.5,24041.1,43,100,0,1045,45.050000,52.3,37.7,1081.2,45.050000,52.3,37.7,1081.2,9,14,4,239,214,360,0,5150,0.000000,0.01,0.00,0.01,149,609,0,3586,75,311,0,1820,135,726,0,3252,11,16,5,277
39899,KMDW,10,2,2011,53.230000,64.4,41.0,1277.4,38.910000,42.7,33.8,933.8,46.030000,49.8,40.1,1104.6,62,93,32,1498,1000.980000,1002.9,998.5,24023.5,10,54,0,245,51.650000,64.4,37.1,1239.7,51.650000,64.4,37.1,1239.7,4,7,2,107,284,360,10,6820,0.000000,0.00,0.00,0.00,191,724,0,4592,56,222,0,1355,242,857,0,5831,5,8,2,125
39899,KMDW,10,3,2011,56.900000,69.8,46.4,1365.6,43.100000,48.2,39.1,1034.4,49.500000,55.7,42.9,1188.0,61,87,37,1484,1000.150000,1001.2,998.5,24003.6,11,30,0,280,55.990000,69.8,46.4,1343.7,55.990000,69.8,46.4,1343.7,5,11,1,132,232,360,0,5570,0.000000,0.00,0.00,0.00,195,702,0,4690,104,360,0,2513,167,490,0,4013,6,13,1,154
39899,KMDW,10,4,2011,59.800000,73.4,48.2,1435.2,47.210000,53.1,44.5,1133.0,52.610000,57.1,46.3,1262.7,67,94,36,1610,1002.010000,1003.9,1000.5,24048.3,0,1,0,6,59.050000,73.4,44.1,1417.3,59.500000,75.4,44.1,1428.1,3,8,1,91,191,340,0,4600,0.000000,0.00,0.00,0.00,195,703,0,4693,46,128,0,1104,275,835,0,6622,4,9,1,104
39899,KMDW,10,5,2011,65.230000,78.8,53.6,1565.4,47.420000,51.7,44.5,1138.0,54.950000,59.7,48.7,1318.8,56,88,30,1349,1001.090000,1002.9,999.5,24026.1,0,3,0,15,64.950000,78.8,52.0,1558.9,65.310000,78.8,52.0,1567.5,4,6,2,100,207,360,90,4990,0.000000,0.00,0.00,0.00,193,697,0,4638,46,132,0,1110,273,825,0,6555,4,7,2,116
39899,KMDW,10,6,2011,67.550000,80.6,55.4,1621.2,50.410000,53.6,48.1,1209.8,57.230000,62.7,51.4,1373.5,56,77,34,1348,1001.430000,1002.9,1000.5,24034.2,0,0,0,0,67.520000,80.6,55.4,1620.4,67.980000,80.6,55.4,1631.4,4,9,2,115,167,230,90,4030,0.000000,0.00,0.00,0.00,191,695,0,4584,48,151,0,1155,268,797,0,6433,5,10,2,134
39899,KMDW,10,7,2011,71.810000,84.2,60.8,1723.5,50.740000,57.3,48.1,1217.7,58.930000,63.9,53.6,1414.4,49,68,29,1180,1002.330000,1004.2,1000.9,24055.9,12,31,0,289,71.790000,84.2,60.6,1722.9,72.320000,84.2,60.6,1735.7,6,12,2,148,172,360,130,4150,0.000000,0.00,0.00,0.00,174,630,0,4187,60,234,0,1447,218,773,0,5232,7,14,2,174
39899,KMDW,10,8,2011,71.660000,82.4,62.5,1719.9,52.970000,56.5,49.9,1271.2,59.890000,64.4,55.8,1437.3,53,74,35,1283,1003.160000,1004.9,1001.9,24075.9,1,8,0,34,71.660000,82.4,62.5,1719.9,72.210000,82.4,62.5,1733.1,6,13,4,151,186,230,150,4480,0.000000,0.00,0.00,0.00,186,678,0,4470,47,156,0,1151,263,776,0,6327,7,15,5,178
